"Date","Price","Open","High","Low","Vol.","Change %"
"11/27/2012","33.981","34.160","34.275","33.910","64.03K","-0.46%"
"11/26/2012","34.137","34.075","34.225","33.885","66.23K","-0.03%"
"11/23/2012","34.146","33.435","34.115","33.285","0.19K","0.09%"
"11/22/2012","34.116","33.360","34.160","33.235","41.12K","2.30%"
"11/21/2012","33.350","33.170","33.395","32.825","39.06K","1.28%"
"11/20/2012","32.930","33.080","33.260","32.860","45.99K","-0.78%"
"11/19/2012","33.189","32.285","33.215","32.285","49.04K","2.53%"
"11/16/2012","32.370","32.585","32.680","32.015","41.82K","-0.93%"
"11/15/2012","32.674","32.745","32.775","32.150","55.18K","-0.63%"
"11/14/2012","32.880","32.475","32.930","32.365","44.60K","1.21%"
"11/13/2012","32.487","32.405","32.830","32.100","46.46K","-0.11%"
"11/12/2012","32.522","32.650","32.745","32.175","32.82K","-0.24%"
"11/09/2012","32.599","32.320","32.785","32.065","49.30K","1.11%"
"11/08/2012","32.240","31.830","32.450","31.630","43.06K","1.83%"
"11/07/2012","31.661","32.000","32.420","31.215","65.30K","-1.16%"
"11/06/2012","32.034","31.200","32.275","31.070","49.54K","2.91%"
"11/05/2012","31.128","30.890","31.250","30.655","35.63K","0.88%"
"11/02/2012","30.857","32.280","32.365","30.815","62.65K","-4.31%"
"11/01/2012","32.248","32.275","32.695","32.190","30.54K","-0.21%"
"10/31/2012","32.316","31.770","32.435","31.755","29.55K","1.57%"
"10/30/2012","31.816","31.790","32.150","31.720","14.46K","0.22%"
"10/29/2012","31.745","32.115","32.230","31.680","16.23K","-0.91%"
"10/26/2012","32.036","32.130","32.380","31.600","35.15K","-0.13%"
"10/25/2012","32.078","31.745","32.260","31.735","35.48K","1.45%"
"10/24/2012","31.620","31.700","32.055","31.535","39.00K","-0.54%"
"10/23/2012","31.793","32.395","32.500","31.570","39.93K","-1.42%"
"10/22/2012","32.252","31.990","32.475","31.710","30.19K","0.48%"
"10/19/2012","32.097","32.815","32.915","31.945","47.77K","-2.35%"
"10/18/2012","32.868","33.220","33.325","32.705","30.69K","-1.10%"
"10/17/2012","33.232","32.985","33.300","32.880","26.21K","0.83%"
"10/16/2012","32.959","32.755","33.080","32.655","29.11K","0.66%"
"10/15/2012","32.743","33.455","33.470","32.570","41.79K","-2.75%"
"10/12/2012","33.669","34.030","34.165","33.450","38.30K","-1.21%"
"10/11/2012","34.082","34.010","34.380","33.815","33.58K","-0.08%"
"10/10/2012","34.109","33.925","34.190","33.745","37.53K","0.36%"
"10/09/2012","33.985","34.025","34.260","33.570","38.65K","-0.09%"
"10/08/2012","34.017","34.570","34.605","33.620","33.19K","-1.61%"
"10/05/2012","34.572","35.035","35.145","34.315","42.87K","-1.51%"
"10/04/2012","35.101","34.655","35.170","34.655","34.97K","1.18%"
"10/03/2012","34.690","34.645","34.930","34.515","32.36K","0.06%"
"10/02/2012","34.669","34.750","35.115","34.420","33.95K","-0.81%"
"10/01/2012","34.952","34.530","35.445","34.210","58.16K","1.08%"
"09/28/2012","34.577","34.690","34.925","34.330","48.18K","-0.26%"
"09/27/2012","34.666","33.995","34.815","33.905","46.76K","2.14%"
"09/26/2012","33.940","33.790","34.110","33.360","48.68K","-0.02%"
"09/25/2012","33.948","34.010","34.545","33.715","47.28K","-0.11%"
"09/24/2012","33.984","34.520","34.585","33.630","46.79K","-1.89%"
"09/21/2012","34.638","34.680","35.260","34.365","63.59K","-0.13%"
"09/20/2012","34.682","34.605","34.800","34.120","46.83K","0.27%"
"09/19/2012","34.588","34.815","35.025","34.320","43.84K","-0.37%"
"09/18/2012","34.718","34.340","35.100","34.015","59.58K","1.02%"
"09/17/2012","34.367","34.625","34.940","33.845","43.93K","-0.83%"
"09/14/2012","34.656","34.745","34.985","34.320","52.96K","-0.35%"
"09/13/2012","34.778","33.300","34.870","32.720","86.22K","4.46%"
"09/12/2012","33.292","33.500","34.145","32.510","67.03K","-0.82%"
"09/11/2012","33.566","33.410","33.875","33.380","35.54K","-0.20%"
"09/10/2012","33.633","33.710","34.020","33.285","42.22K","-0.17%"
"09/07/2012","33.690","32.700","33.775","32.005","59.21K","3.11%"
"09/06/2012","32.674","32.315","33.040","32.245","52.75K","1.07%"
"09/05/2012","32.329","32.380","32.430","32.000","32.36K","-0.19%"
"09/04/2012","32.390","31.870","32.405","31.870","0.02K","-0.06%"
"09/03/2012","32.411","31.735","32.470","31.575","58.17K","3.08%"
"08/31/2012","31.442","30.495","31.815","30.295","58.82K","3.27%"
"08/30/2012","30.446","30.765","30.970","30.265","46.71K","-1.27%"
"08/29/2012","30.837","30.860","30.940","30.525","42.55K","-0.12%"
"08/28/2012","30.875","30.670","30.975","30.485","45.50K","-0.56%"
"08/27/2012","31.048","30.770","31.225","30.580","58.29K","1.39%"
"08/24/2012","30.621","30.500","30.770","30.190","44.52K","0.54%"
"08/23/2012","30.456","29.785","30.790","29.760","66.19K","3.05%"
"08/22/2012","29.556","29.260","29.885","29.170","45.73K","0.43%"
"08/21/2012","29.428","28.755","29.460","28.610","41.07K","2.92%"
"08/20/2012","28.593","28.055","28.790","27.875","31.96K","2.11%"
"08/17/2012","28.002","28.120","28.290","27.960","23.86K","-0.74%"
"08/16/2012","28.212","27.755","28.240","27.660","41.95K","1.44%"
"08/15/2012","27.812","27.755","27.960","27.430","30.35K","0.18%"
"08/14/2012","27.763","27.765","27.970","27.575","21.72K","-0.01%"
"08/13/2012","27.767","28.090","28.150","27.685","28.03K","-1.05%"
"08/10/2012","28.062","28.085","28.315","27.530","40.80K","-0.12%"
"08/09/2012","28.097","27.995","28.185","27.835","24.21K","0.08%"
"08/08/2012","28.075","28.055","28.210","27.660","36.28K","-0.04%"
"08/07/2012","28.086","27.825","28.180","27.735","29.27K","0.80%"
"08/06/2012","27.863","27.770","27.950","27.565","21.87K","0.22%"
"08/03/2012","27.801","27.105","27.895","26.990","37.45K","2.99%"
"08/02/2012","26.995","27.340","27.780","26.880","43.00K","-1.96%"
"08/01/2012","27.535","27.930","28.020","27.060","44.10K","-1.36%"
"07/31/2012","27.914","28.125","28.335","27.865","36.10K","-0.42%"
"07/30/2012","28.033","27.685","28.195","27.515","30.74K","1.95%"
"07/27/2012","27.498","27.430","27.850","27.310","34.32K","0.19%"
"07/26/2012","27.446","27.300","27.780","27.210","42.53K","-0.07%"
"07/25/2012","27.466","26.925","27.520","26.780","42.55K","2.44%"
"07/24/2012","26.811","26.985","27.145","26.575","39.41K","-0.85%"
"07/23/2012","27.042","27.200","27.285","26.615","35.63K","-0.95%"
"07/20/2012","27.302","27.240","27.400","26.740","39.27K","0.31%"
"07/19/2012","27.217","27.140","27.575","27.100","31.62K","0.45%"
"07/18/2012","27.095","27.260","27.345","26.850","24.79K","-0.81%"
"07/17/2012","27.316","27.270","27.595","26.720","38.34K","-0.02%"
"07/16/2012","27.321","27.400","27.425","26.860","25.48K","-0.18%"
"07/13/2012","27.369","27.160","27.550","27.060","27.26K","0.77%"
"07/12/2012","27.161","27.105","27.350","26.425","41.61K","0.51%"
"07/11/2012","27.023","26.770","27.240","26.760","33.52K","0.52%"
"07/10/2012","26.882","27.440","27.580","26.710","34.63K","-2.05%"
"07/09/2012","27.444","27.035","27.480","26.870","22.10K","1.95%"
"07/06/2012","26.920","27.670","27.795","26.905","39.76K","-2.72%"
"07/05/2012","27.672","28.235","28.380","27.495","45.19K","0.00%"
"07/04/2012","27.672","28.235","28.380","27.495","45.19K","-2.15%"
"07/03/2012","28.280","27.425","28.445","27.390","31.63K","2.84%"
"07/02/2012","27.499","27.500","27.605","27.185","24.14K","-0.41%"
"06/29/2012","27.612","26.325","27.915","26.265","55.49K","5.02%"
"06/28/2012","26.291","26.920","27.125","26.105","62.69K","-2.42%"
"06/27/2012","26.942","27.035","27.275","26.600","52.01K","-0.36%"
"06/26/2012","27.038","27.465","27.495","26.735","53.36K","-1.75%"
"06/25/2012","27.520","26.820","27.590","26.565","74.89K","3.22%"
"06/22/2012","26.661","26.825","26.995","26.510","49.62K","-0.66%"
"06/21/2012","26.839","28.040","28.070","26.800","70.34K","-5.46%"
"06/20/2012","28.389","28.355","28.595","27.630","60.93K","0.07%"
"06/19/2012","28.368","28.675","28.900","28.270","35.01K","-1.06%"
"06/18/2012","28.671","28.990","29.010","28.235","34.53K","-0.24%"
"06/15/2012","28.740","28.590","28.820","28.480","30.65K","1.17%"
"06/14/2012","28.407","28.800","29.075","28.150","42.38K","-1.85%"
"06/13/2012","28.941","28.900","29.095","28.700","34.05K","-0.03%"
"06/12/2012","28.949","28.510","29.050","28.315","42.08K","1.16%"
"06/11/2012","28.616","28.740","29.000","28.255","35.87K","0.51%"
"06/08/2012","28.471","28.585","28.650","27.910","42.13K","-0.20%"
"06/07/2012","28.529","29.465","29.675","28.360","73.33K","-3.25%"
"06/06/2012","29.488","28.475","29.865","28.410","63.11K","3.81%"
"06/05/2012","28.405","28.220","28.545","28.080","35.74K","1.42%"
"06/04/2012","28.007","28.680","28.680","27.955","32.42K","-1.77%"
"06/01/2012","28.512","27.685","28.680","27.170","65.09K","2.72%"
"05/31/2012","27.757","27.880","28.190","27.510","44.72K","-0.81%"
"05/30/2012","27.983","27.790","28.145","27.355","47.76K","0.69%"
"05/29/2012","27.791","28.595","28.760","27.710","55.60K","0.00%"
"05/28/2012","27.791","28.595","28.760","27.710","55.60K","-2.10%"
"05/25/2012","28.386","28.250","28.565","27.875","31.47K","0.81%"
"05/24/2012","28.157","27.760","28.515","27.585","46.68K","2.32%"
"05/23/2012","27.519","28.120","28.170","27.080","59.17K","-2.34%"
"05/22/2012","28.179","28.470","28.775","27.925","42.13K","-0.50%"
"05/21/2012","28.321","28.685","28.855","28.035","35.87K","-1.37%"
"05/18/2012","28.715","28.005","28.895","27.780","44.46K","2.48%"
"05/17/2012","28.020","27.195","28.295","27.175","47.90K","3.03%"
"05/16/2012","27.196","27.615","27.965","26.730","60.32K","-3.15%"
"05/15/2012","28.080","28.155","28.430","27.565","40.32K","-0.96%"
"05/14/2012","28.353","28.880","29.000","28.075","36.42K","-1.86%"
"05/11/2012","28.890","28.995","29.100","28.415","35.66K","-0.99%"
"05/10/2012","29.178","29.250","29.455","28.940","33.02K","-0.22%"
"05/09/2012","29.241","29.465","29.500","28.615","46.85K","-0.74%"
"05/08/2012","29.459","30.080","30.125","29.135","45.48K","-2.20%"
"05/07/2012","30.122","30.310","30.390","29.675","28.35K","-1.02%"
"05/04/2012","30.432","30.080","30.480","29.780","42.38K","1.41%"
"05/03/2012","30.010","30.645","30.675","29.835","41.56K","-2.07%"
"05/02/2012","30.645","30.985","31.060","30.410","38.35K","-0.92%"
"05/01/2012","30.930","30.980","31.365","30.790","24.87K","-0.28%"
"04/30/2012","31.016","31.330","31.445","30.600","33.90K","-1.26%"
"04/27/2012","31.411","31.085","31.470","30.945","36.73K","0.65%"
"04/26/2012","31.207","30.685","31.260","30.595","43.71K","2.80%"
"04/25/2012","30.356","30.785","30.965","29.925","66.06K","-1.27%"
"04/24/2012","30.746","30.820","31.110","30.635","47.07K","0.70%"
"04/23/2012","30.531","31.640","31.685","30.450","63.00K","-3.54%"
"04/20/2012","31.651","31.740","31.905","31.540","38.38K","-0.40%"
"04/19/2012","31.779","31.590","32.015","31.290","47.99K","0.93%"
"04/18/2012","31.487","31.675","31.885","31.340","35.07K","-0.59%"
"04/17/2012","31.674","31.455","31.910","31.305","40.78K","0.96%"
"04/16/2012","31.373","31.445","31.700","31.175","37.80K","-0.05%"
"04/13/2012","31.390","32.365","32.435","31.295","47.90K","-3.49%"
"04/12/2012","32.525","31.585","32.580","31.420","46.62K","3.19%"
"04/11/2012","31.521","31.780","31.820","31.370","38.91K","-0.50%"
"04/10/2012","31.679","31.555","31.940","31.110","51.44K","0.49%"
"04/09/2012","31.524","31.900","32.100","31.310","34.70K","-0.65%"
"04/05/2012","31.730","31.280","31.810","31.175","40.02K","2.21%"
"04/04/2012","31.044","32.650","32.680","30.980","63.20K","-6.68%"
"04/03/2012","33.265","33.000","33.295","32.465","45.61K","0.50%"
"04/02/2012","33.098","32.355","33.250","32.340","38.38K","1.89%"
"03/30/2012","32.484","32.275","32.625","32.130","29.98K","1.54%"
"03/29/2012","31.992","32.055","32.300","31.630","33.86K","0.51%"
"03/28/2012","31.831","32.570","32.685","31.765","38.34K","-2.41%"
"03/27/2012","32.616","32.840","33.190","32.480","33.10K","-0.41%"
"03/26/2012","32.750","32.255","32.935","32.020","31.72K","1.48%"
"03/23/2012","32.272","31.545","32.300","31.435","36.57K","2.96%"
"03/22/2012","31.345","32.155","32.350","31.090","51.62K","-2.74%"
"03/21/2012","32.227","32.155","32.410","31.865","36.60K","1.23%"
"03/20/2012","31.834","32.935","32.960","31.750","43.97K","-3.40%"
"03/19/2012","32.955","32.575","33.090","32.330","31.08K","1.08%"
"03/16/2012","32.604","32.580","32.755","32.135","36.72K","-0.37%"
"03/15/2012","32.726","32.100","32.900","31.935","52.82K","1.69%"
"03/14/2012","32.181","33.420","33.470","31.625","74.28K","-4.17%"
"03/13/2012","33.581","33.650","33.835","33.000","50.39K","0.50%"
"03/12/2012","33.413","34.290","34.410","33.380","34.00K","-2.34%"
"03/09/2012","34.212","33.910","34.445","33.145","55.80K","1.13%"
"03/08/2012","33.831","33.480","34.185","33.360","38.92K","0.73%"
"03/07/2012","33.585","32.945","33.610","32.755","44.18K","2.45%"
"03/06/2012","32.783","34.020","34.205","32.490","67.85K","-2.71%"
"03/05/2012","33.695","34.710","34.950","33.555","53.05K","-2.40%"
"03/02/2012","34.525","35.530","35.560","34.375","39.36K","-3.19%"
"03/01/2012","35.661","34.645","35.705","34.455","61.37K","2.94%"
"02/29/2012","34.642","36.980","37.580","33.825","114.77K","-6.89%"
"02/28/2012","37.205","35.535","37.295","35.390","72.81K","4.73%"
"02/27/2012","35.524","35.430","35.625","35.045","61.90K","0.53%"
"02/24/2012","35.338","35.435","35.720","35.190","58.94K","-0.61%"
"02/23/2012","35.556","34.265","35.610","34.230","72.14K","3.80%"
"02/22/2012","34.254","34.360","34.495","33.900","62.43K","-0.61%"
"02/21/2012","34.464","33.250","34.400","33.250","0.18K","0.10%"
"02/20/2012","34.429","33.330","34.465","33.325","62.21K","3.65%"
"02/17/2012","33.216","33.425","33.690","33.050","39.58K","-0.46%"
"02/16/2012","33.370","33.460","33.555","32.640","51.83K","-0.11%"
"02/15/2012","33.408","33.585","33.975","33.100","51.44K","0.18%"
"02/14/2012","33.348","33.705","33.845","33.255","42.48K","-1.11%"
"02/13/2012","33.722","33.665","34.035","33.455","37.64K","0.35%"
"02/10/2012","33.604","33.905","34.060","33.170","47.69K","-0.92%"
"02/09/2012","33.917","33.935","34.450","33.675","47.46K","0.63%"
"02/08/2012","33.704","34.170","34.520","33.655","55.08K","-1.43%"
"02/07/2012","34.194","33.665","34.370","33.155","50.08K","1.32%"
"02/06/2012","33.750","33.665","33.870","32.985","38.21K","0.00%"
"02/03/2012","33.749","34.335","34.390","33.310","48.26K","-1.25%"
"02/02/2012","34.175","33.690","34.410","33.455","51.30K","1.09%"
"02/01/2012","33.807","33.105","34.000","33.070","40.83K","1.64%"
"01/31/2012","33.262","33.550","34.130","32.930","45.22K","-0.79%"
"01/30/2012","33.527","33.850","34.015","33.035","30.57K","-0.78%"
"01/27/2012","33.790","33.420","33.965","33.240","32.30K","0.14%"
"01/26/2012","33.743","33.250","33.790","32.975","38.18K","1.88%"
"01/25/2012","33.121","32.050","33.400","31.525","51.80K","3.58%"
"01/24/2012","31.975","32.345","32.470","31.855","29.39K","-0.91%"
"01/23/2012","32.270","32.105","32.775","31.790","41.52K","1.88%"
"01/20/2012","31.675","30.610","32.210","30.280","42.78K","3.82%"
"01/19/2012","30.509","30.530","30.900","30.335","32.46K","-0.11%"
"01/18/2012","30.543","30.070","30.590","29.740","42.43K","1.35%"
"01/17/2012","30.135","29.670","30.570","29.455","38.77K","0.00%"
"01/16/2012","30.135","29.670","30.570","29.455","39.66K","2.08%"
"01/13/2012","29.522","30.195","30.245","29.420","35.18K","-2.00%"
"01/12/2012","30.124","29.950","30.675","29.870","35.51K","0.78%"
"01/11/2012","29.890","29.885","30.235","29.545","36.83K","0.25%"
"01/10/2012","29.815","28.980","30.310","28.905","40.68K","3.59%"
"01/09/2012","28.782","28.770","29.205","28.550","30.25K","0.35%"
"01/06/2012","28.683","29.285","29.460","28.570","38.61K","-2.09%"
"01/05/2012","29.296","29.105","29.615","28.685","39.30K","0.68%"
"01/04/2012","29.097","29.690","29.740","28.900","36.12K","-1.61%"
"01/03/2012","29.572","27.980","29.730","27.905","35.83K","5.94%"
"12/30/2011","27.915","27.475","28.460","27.260","24.89K","2.20%"
"12/29/2011","27.315","27.080","27.840","26.145","37.10K","0.30%"
"12/28/2011","27.234","28.690","28.790","26.845","32.36K","-5.24%"
"12/27/2011","28.740","29.100","29.220","28.615","11.57K","-1.18%"
"12/23/2011","29.084","29.095","29.450","29.030","10.07K","0.13%"
"12/22/2011","29.047","29.250","29.685","29.000","20.24K","-0.69%"
"12/21/2011","29.249","29.535","30.210","29.130","26.24K","-0.97%"
"12/20/2011","29.536","28.780","29.625","28.695","23.98K","2.29%"
"12/19/2011","28.874","29.770","29.795","28.680","50.53K","-2.69%"
